name hub_score
255934_at 5.00637734481269e-09
267534_at 7.39914925691731e-08
261610_at 1.71913223328231e-09
252927_at 4.89736270760782e-11
254777_at 0.000663398299531059
245385_at 2.90713813872812e-10
247888_at 1.86258649940814e-08
259921_at 3.82564810432315e-08
263876_at 4.35528204510377e-10
251360_at 3.20621670331855e-10
267616_at 2.37675851053255e-08
257129_at 4.22294286963616e-10
248040_at 9.73017056693903e-09
251555_at 8.38751298688883e-08
265817_at 4.86637254474708e-08
250666_at 2.26583666596023e-08
265725_at 4.60986140879733e-10
253866_at 8.23759350713594e-09
250650_at 7.98957008427844e-11
258347_at 2.02863606038273e-09
265561_s_at 2.91155731286628e-09
267612_at 1.77017694776894e-10
251987_at 1.70306098096311e-11
262888_at 2.18001677239298e-10
252419_at 1.19588072670699e-09
247655_at 3.17948567848371e-09
245800_at 1.26207764948757e-08
262049_at 1.60684456177218e-10
246241_at 1.19368111462472e-08
250162_at 8.90530407182082e-08
248337_at 1.69974879846148e-10
248821_at 3.46339644364281e-09
253987_at 2.51896319194791e-11
250360_at 2.07872931433508e-08
253386_at 1.43587072150688e-10
250702_at 5.98780609818738e-10
253806_at 1.41988307399673e-11
246260_at 3.45087892545061e-08
253326_at 8.55524384090303e-10
260639_at 2.2720202477703e-08
257102_at 6.81748493315361e-08
248248_at 2.07597906671476e-09
264872_at 9.00929878921850e-13
246833_at 1.03534081738667e-07
252606_at 5.07202240771241e-10
260263_at 2.74317484031068e-08
253293_at 1.82022653752438e-08
250028_at 5.07958146063275e-10
250881_at 2.11637413644065e-10
249217_at 3.21954624104934e-13
262286_at 2.57534437051256e-12
254269_at 1.82581934425603e-11
264375_at 8.72392763367511e-08
253666_at 3.20064356190633e-08
249454_at 1.81467298889421e-09
248735_at 7.31914433224945e-08
253043_at 8.21353339052928e-11
249978_at 1.70274269579551e-10
266743_at 6.45807366425604e-09
247136_at 3.53003104809468e-09
266806_at 1.13911601781253e-10
260287_at 6.82285608547907e-11
260900_s_at 1.51769573836427e-09
255794_at 4.80834809481193e-18
260783_at 1.78595236853232e-11
267646_at 3.11863362092694e-09
245528_at 3.16030486470398e-10
256681_at 1.37131312560279e-11
258906_at 5.33494657434806e-09
264211_at 5.01442015601815e-17
248011_at 1.91709303988247e-08
256818_at 2.85304339837324e-10
266165_at 4.80834809481193e-18
262181_at 2.42323582297264e-10
264663_at 2.96468631711352e-10
263083_at 1.51634525747548e-09
257874_at 2.26176455344183e-09
257209_at 7.45065242184185e-10
266849_at 1.27033561091544e-08
249309_at 9.146796937524e-13
244960_at 4.80834809481193e-18
253872_at 3.22911012783875e-08
249490_s_at 4.80834809481193e-18
246395_at 3.40737030580812e-08
246001_at 2.76495140591453e-09
262801_at 5.04394959548213e-12
259445_at 1.87844102656485e-10
261863_at 2.24306038159204e-08
250208_at 1.77721133737477e-08
262844_at 7.08594498886808e-11
253373_at 8.4146532378657e-10
264204_at 1.49812774540543e-09
251584_at 2.68507095096974e-08
265943_at 1.57918211979602e-08
266150_s_at 3.26992399094556e-13
247835_at 2.17074155574312e-08
259214_at 6.91552147091129e-12
248558_at 2.7586380503613e-10
247519_at 1.25132683818196e-08
266175_at 1.49991824784507e-10
264687_at 6.2694892408506e-10
256981_at 9.46663352550759e-10
263157_at 2.90939020411808e-11
260881_at 1.83734188279176e-08
256913_at 1.00681467805459e-07
249979_s_at 5.65625356067429e-09
259923_at 2.06323161386619e-08
267008_at 1.27884199743359e-12
258791_at 2.33227756597172e-12
246215_at 1.16966501940654e-14
258218_at 7.08158491619707e-11
250550_at 3.26200161374792e-09
251181_at 2.08316881102514e-10
254766_at 3.49294779268834e-09
260024_at 3.66542842636993e-10
261114_at 1.01215471866435e-09
254059_at 4.70578633548576e-08
263841_at 1.64377891225472e-10
250304_at 1.75822365542985e-10
246858_at 1.958782808164e-11
253344_at 2.01009449862262e-09
255883_at 8.47795367330082e-08
245676_at 7.60156042102946e-10
252570_at 4.14904312048052e-09
252073_at 6.80087190584546e-12
248879_at 6.09478618318433e-11
248495_at 3.77652227022456e-09
259975_at 5.27894882719863e-09
249983_at 1.69801908453227e-11
263433_at 5.3262861789133e-10
251790_at 1.71007262406006e-10
257216_at 3.66571972983565e-12
265991_at 1.16581834093069e-14
267266_at 3.31487517656334e-13
265544_at 1.04973679484968e-09
256598_at 1.0400484405353e-11
265170_at 4.06683575477314e-10
247345_at 6.67015352835365e-11
266231_at 7.32686760536918e-09
264893_at 2.2709141144926e-15
251293_at 5.52499677581079e-05
255812_at 1.78072572162954e-10
252958_at 4.22839185455484e-10
259129_at 4.80834809481193e-18
248622_at 1.65832095051738e-11
267497_at 4.80834809481193e-18
258975_at 1.46621950073859e-09
259550_at 7.92539980768246e-10
253099_s_at 1.78098465804351e-12
258887_at 9.94058333004251e-10
245275_at 4.80834809481193e-18
257635_at 1.62213057512834e-12
259133_at 4.64301378743124e-10
264866_at 1.65882294205847e-11
255430_at 9.13586138014266e-15
252095_at 9.42436226583138e-15
266364_at 2.79526627883236e-07
248763_at 1.38210968050978e-09
253571_at 8.07972206373268e-10
251304_at 2.74430697493677e-12
245244_at 3.44453924542799e-09
258064_at 4.80834809481193e-18
250455_at 1.88742951619733e-09
246531_at 1.34422814590036e-09
248961_at 1.48066430321225e-11
267261_at 6.18216183618676e-18
266181_at 1.84344097835389e-12
258468_at 8.429721117076e-15
256497_at 1.11278913051362e-16
250633_at 5.37985461122386e-15
252537_at 3.29252500553044e-08
265611_at 4.38521346246848e-15
252014_at 6.04478046204928e-17
252502_at 4.34125142274448e-16
245155_at 2.38397898540775e-14
259640_at 3.57191572757457e-17
248619_at 4.80834809481193e-18
249867_at 2.47286473447471e-17
248043_s_at 4.12144122412451e-17
245254_at 6.56133442880622e-15
245265_at 4.47313754191647e-15
260429_at 4.80834809481193e-18
246108_at 1.57988580258106e-16
255298_at 1.04468094047122e-12
259526_at 7.91316715031906e-16
258338_at 4.80834809481193e-18
262456_at 6.59430595859921e-15
261223_at 7.14383145514915e-17
252870_at 5.9019038329463e-15
255962_at 8.90231304410894e-16
256942_at 4.12144122412451e-17
263706_s_at 5.0556345682594e-16
255856_at 1.47272833075382e-15
256577_at 2.19810198619974e-17
255842_at 4.80834809481193e-18
252178_at 1.53673706059196e-12
254862_at 8.68250284548897e-16
245874_at 1.66587545611423e-10
256774_at 4.30002573149242e-10
252618_at 3.84667847584954e-17
246011_at 1.86838668826978e-16
261407_at 6.7261920777712e-15
246487_at 2.96414052839035e-14
265075_at 7.14383145514915e-17
251524_at 6.26459066066925e-16
263777_at 2.83005630723216e-16
251733_at 1.15400354275486e-16
258537_at 1.48371884068482e-16
266326_at 4.34125142274448e-16
253660_at 3.57191572757457e-17
246687_at 8.57259774617898e-16
260205_at 8.428525899121e-13
263477_at 8.57259774617898e-16
267517_at 6.69912585886923e-10
257021_at 1.77826450683559e-14
260007_at 1.02949205574658e-12
263421_at 6.59430595859921e-17
259842_at 1.31144259751642e-14
249232_at 6.59430595859921e-17
264348_at 1.89366486111107e-14
263482_at 1.23643236723735e-17
255786_at 4.25882259826199e-17
252954_at 5.71506516411932e-16
245362_at 7.67961881428533e-15
267515_at 7.47354675307911e-16
262569_at 4.67096672067444e-17
255773_at 1.76837304789769e-14
259383_at 1.23643236723735e-17
264843_at 4.43467075715797e-15
256452_at 7.14383145514915e-17
253814_at 7.93514817018105e-15
254512_at 2.41791218481971e-16
248028_at 2.23107351599273e-14
245690_at 1.16829120566516e-14
265724_at 3.78073541626355e-14
255822_at 2.11457411072415e-14
256527_at 1.38920045527823e-14
253740_at 1.20895609240986e-16
254644_at 9.11510890585798e-08
252317_at 1.05577586024656e-14
249071_at 2.33329350123347e-12
267459_at 1.42656818904363e-14
246633_at 6.18216183618676e-18
253754_at 8.24288244824902e-17
250968_at 6.48440085928923e-16
247024_at 5.84442135610403e-08
259853_at 3.38958866307427e-12
263715_at 3.00370636414194e-14
265121_at 4.50610907170946e-16
258189_at 4.80834809481193e-18
246601_at 8.24288244824902e-17
264007_at 2.22777636301343e-14
264521_at 4.39620397239948e-17
261221_at 4.40994210981322e-15
265066_at 2.04598233824479e-12
256766_at 8.4300233560991e-13
262838_at 4.61173292778093e-10
263226_at 6.18216183618676e-18
258851_at 5.93487536273929e-16
249378_at 1.51054667542639e-12
248784_at 2.63772238343969e-16
261518_at 1.37381374137484e-16
256332_at 1.78595786378729e-17
252037_at 4.80834809481193e-18
250217_at 4.80834809481193e-18
258977_s_at 2.08819688688975e-16
267209_at 4.10300088963183e-08
265939_at 2.00669676049643e-12
263498_at 6.59430595859921e-17
260806_at 1.78595786378729e-16
248190_at 2.2308991240764e-10
253405_at 6.86906870687418e-18
264240_at 1.23313521425805e-14
249866_at 4.12144122412451e-16
256057_at 5.16636395581421e-14
258075_at 6.18216183618676e-18
262705_at 4.80834809481193e-18
265547_at 4.45115652205447e-16
249919_at 1.66579001863766e-10
254687_at 2.25305453585473e-16
245555_at 1.66579001863766e-10
247671_at 3.73677337653956e-16
246596_at 3.13669153430703e-14
251984_at 9.89145893789882e-17
257735_at 9.34193344134889e-17
263951_at 1.51119511551232e-17
267123_at 6.86906870687418e-18
247383_at 3.02239023102464e-17
259391_s_at 1.51669037047782e-15
257300_at 8.35278754755901e-15
249813_at 3.02239023102464e-17
248191_at 4.62352618455729e-12
247304_at 6.18216183618676e-18
250413_at 1.37381374137484e-17
245346_at 5.22049221722438e-17
252199_at 2.87456787245271e-14
255450_at 4.67096672067444e-17
254737_at 4.72591927032944e-16
264343_at 6.92402125652918e-16
248568_at 4.94572946894941e-17
248469_at 8.02307224962904e-16
267112_at 1.75408538498739e-14
249325_at 9.34193344134889e-17
259681_at 4.80834809481193e-18
247444_at 4.94572946894941e-17
263252_at 2.74762748274967e-17
260037_at 4.67096672067444e-17
247055_at 1.43472690616683e-09
259596_at 4.80834809481193e-18
252437_at 5.63263633963683e-17
255732_at 5.93487536273929e-16
251982_at 1.86838668826978e-16
249932_at 5.38881842221581e-08
265837_at 4.48962330681297e-15
AFFX-r2-Ec-bioC-5_at 4.80834809481193e-18
260745_at 7.14383145514915e-17
264497_at 4.80834809481193e-18
251586_at 4.94572946894941e-17
259281_at 5.49525496549935e-17
259185_at 1.97949008287754e-10
249046_at 1.86838668826978e-16
255852_at 3.57191572757457e-17
253879_s_at 6.86906870687418e-18
261949_at 1.6441802856774e-14
246603_at 3.02239023102464e-16
255895_at 4.80834809481193e-18
253749_at 6.04478046204928e-17
259789_at 4.80834809481193e-18
260004_at 6.18216183618676e-18
255694_at 7.41859420342412e-17
259264_at 2.95726140336689e-10
246346_at 4.47698422039232e-14
251142_at 4.67096672067444e-17
260831_at 1.03310793351388e-15
255345_at 3.70929710171206e-17
246523_at 1.39973479035641e-11
263480_at 7.78402865862982e-15
258895_at 5.71506516411932e-16
252011_at 9.78155383858883e-16
266989_at 4.80834809481193e-18
249008_at 8.79240794479895e-17
250269_at 8.24288244824902e-17
254923_at 4.80834809481193e-18
259858_at 9.34193344134889e-17
245736_at 1.18113636414702e-14
245598_at 1.09905099309987e-16
246021_at 1.86838668826978e-16
259180_at 5.0556345682594e-16
251050_at 8.02307224962904e-16
245925_at 1.38056013785654e-08
249035_at 5.82497026342931e-16
247246_at 1.51119511551232e-17
253729_at 1.20895609240986e-16
245671_at 1.7035290393048e-16
257382_at 1.62110021482231e-16
245343_at 1.92333923792477e-17
259871_at 2.19810198619974e-16
258003_at 6.48440085928923e-16
247794_at 6.37449575997924e-16
250942_at 4.53358534653696e-17
245422_at 4.80834809481193e-18
253050_at 3.04986650585214e-16
246275_at 6.83609717708119e-15
247549_at 2.03104623524856e-14
267344_at 6.28657168053125e-15
254609_at 6.45142932949623e-15
254250_at 3.67302841893976e-14
248527_at 9.34193344134889e-17
262040_at 3.18724787998962e-16
254543_at 8.46374685658157e-10
247377_at 7.85821460066406e-15
250471_at 9.34193344134889e-17
256617_at 4.39345634491673e-15
248732_at 2.93996140654215e-16
265842_at 8.61655978590297e-15
266395_at 1.26390864206485e-16
248912_at 7.69335695169908e-16
260941_at 7.90985625920234e-13
265277_at 1.01112691365188e-15
254371_at 4.80834809481193e-18
255779_at 3.18724787998962e-16
246573_at 2.19810198619974e-17
266363_at 6.18216183618676e-18
253278_at 7.69335695169908e-16
255604_at 4.80834809481193e-18
261913_at 2.36295963516472e-16
253971_at 2.5552935589572e-16
261598_at 3.02239023102464e-17
255377_at 2.01735500258357e-09
252711_at 7.5834518523891e-16
263979_at 9.56174363996886e-16
253736_at 5.38534986618936e-16
264271_at 7.5559755775616e-18
247059_at 2.37364942627995e-07
249876_at 3.73677337653956e-16
253753_at 1.42876629102983e-16
266222_at 2.47286473447471e-17
266403_at 3.34235686751413e-08
245624_at 1.09905099309987e-16
260948_at 9.89145893789882e-17
249152_s_at 8.49923605612088e-08
249288_at 2.5278172841297e-16
251705_at 7.69335695169908e-17
260221_at 6.18216183618676e-18
263174_at 2.19810198619974e-17
251665_at 5.22049221722438e-17
254221_at 1.61890211283611e-14
253255_at 8.396749587283e-15
249061_at 7.3003313708371e-11
266223_at 8.24288244824902e-17
264577_at 1.79861272708494e-09
248404_at 7.68236644176809e-15
251306_at 1.42876629102983e-16
251298_at 1.12652726792737e-16
261308_at 1.01719367513379e-12
266790_at 6.48440085928923e-16
261927_at 4.80834809481193e-18
267256_s_at 8.85835100438494e-15
257974_at 1.81343413861478e-16
248807_at 5.38534986618936e-16
265091_s_at 1.6485764896498e-16
261191_at 4.80834809481193e-18
257774_at 2.9536995439559e-17
266965_at 2.19810198619974e-17
259348_at 6.59430595859921e-17
265377_at 2.74762748274967e-16
249911_at 8.24288244824902e-18
265586_at 1.17756519376835e-07
254327_at 3.57191572757457e-17
267076_at 4.40719448233047e-15
264037_at 1.29688017185785e-15
248185_at 1.53867139033982e-16
252692_at 7.5559755775616e-18
250598_at 2.85753258205966e-16
264802_at 8.24288244824902e-17
251395_at 6.18216183618676e-18
246987_at 4.80834809481193e-18
245672_at 6.18216183618676e-18
245392_at 4.80834809481193e-18
262488_at 4.80834809481193e-18
249383_at 4.80834809481193e-18
261717_at 7.5559755775616e-18
254043_at 1.42876629102983e-16
266764_at 3.57191572757457e-17
261247_at 4.80834809481193e-18
248263_at 4.80834809481193e-18
254474_at 2.07621713215037e-09
249576_at 3.26143505296097e-09
252863_at 4.90217572666935e-11
263998_at 1.99332131815329e-09
249918_at 4.80834809481193e-18
250141_at 2.48022150705977e-13
255064_at 4.80834809481193e-18
256937_at 2.09037986991835e-07
260035_at 4.87345532611767e-11
267307_at 4.23490450102466e-13
260472_at 2.590240895556e-07
253667_at 4.80834809481193e-18
267077_at 4.80834809481193e-18
254321_at 4.80834809481193e-18
260582_at 2.06614036771978e-09
262744_at 4.80834809481193e-18
254175_at 4.80834809481193e-18
262349_at 3.8983840189249e-07
264565_at 4.80834809481193e-18
250149_at 4.80834809481193e-18
267121_at 1.03825836123029e-10
253172_at 4.80834809481193e-18
261926_at 8.90135028934198e-07
246310_at 4.80834809481193e-18
260403_at 2.09562509778937e-11
266362_at 4.80834809481193e-18
253024_at 2.07624431717669e-09
247765_at 8.2911318858971e-11
266474_at 4.80834809481193e-18
265471_at 4.80834809481193e-18
260234_at 8.79512781025362e-09
249045_at 1.20090246173427e-09
248764_at 1.08730131369539e-11
258145_at 2.48022150705977e-13
265334_at 5.65557545720206e-11
266708_at 4.52665555801034e-09
254223_at 5.50253617832863e-14
259403_at 4.80834809481193e-18
259364_at 4.80834809481193e-18
261648_at 6.86906870687418e-18
260637_at 1.37381374137484e-17
263851_at 1.37381374137484e-17
251301_at 1.37381374137484e-17
258418_at 1.51119511551232e-17
256569_at 1.37381374137484e-17
250155_at 6.86906870687418e-18
264937_at 6.86906870687418e-18
259080_at 4.80834809481193e-18
251380_at 6.86906870687418e-18
256122_at 6.18216183618676e-18
253207_at 2.06072061206225e-17
248163_at 8.51764519652399e-17
257636_at 4.80834809481193e-18
261576_at 2.06072061206225e-17
249996_at 4.80834809481193e-18
250971_at 2.06072061206225e-17
245600_at 4.80834809481193e-18
250327_at 1.37381374137484e-17
252293_at 4.80834809481193e-18
249862_at 1.92333923792477e-17
247252_at 6.86906870687418e-18
262750_at 3.57191572757457e-17
247878_at 2.06072061206225e-17
247921_at 7.5559755775616e-18
262399_at 4.80834809481193e-18
249923_at 4.80834809481193e-18
263765_at 1.37381374137484e-17
265333_at 3.57191572757457e-17
247679_at 4.80834809481193e-18
260170_at 6.86906870687418e-18
246114_at 4.80834809481193e-18
251358_at 1.51119511551232e-17
247812_at 6.18216183618676e-18
263914_at 1.86838668826978e-16
267523_at 3.57191572757457e-17
267524_at 3.02239023102464e-17
261211_at 4.80834809481193e-18
245768_at 1.6485764896498e-17
262388_at 6.18216183618676e-18
247474_at 6.86906870687418e-18
267356_at 1.31886119171984e-16
248613_at 2.47286473447471e-17
260309_at 6.18216183618676e-18
262875_at 6.18216183618676e-18
253545_at 4.67096672067444e-17
255957_at 1.23643236723735e-17
251516_s_at 8.79240794479895e-17
264911_at 1.6485764896498e-16
261618_at 3.02239023102464e-17
261373_at 1.75848158895979e-16
255035_at 4.80834809481193e-18
256721_at 4.80834809481193e-18
253048_at 4.39620397239948e-17
256228_at 5.49525496549935e-17
265573_at 4.80834809481193e-18
254280_at 7.69335695169908e-17
248566_s_at 4.80834809481193e-18
262247_at 1.6485764896498e-16
262451_at 4.12144122412451e-17
265869_at 1.31886119171984e-16
260685_at 6.37449575997924e-16
261016_at 2.85753258205966e-16
258723_at 4.80834809481193e-18
246434_at 8.24288244824902e-17
262160_at 6.18216183618676e-18
267001_at 5.49525496549935e-17
256706_at 1.20895609240986e-16
260955_at 1.23643236723735e-17
257666_at 9.89145893789882e-17
264340_at 4.94572946894941e-17
258633_at 2.19810198619974e-17
247964_at 2.19810198619974e-17
258264_at 6.86906870687418e-18
266268_at 5.49525496549935e-17
266187_at 3.02239023102464e-17
246549_at 4.80834809481193e-18
247741_at 4.06648867446952e-15
258148_s_at 4.39620397239948e-17
248773_at 6.86906870687418e-18
261084_at 1.04409844344488e-16
259421_at 8.89545771353948e-13
248309_at 4.80834809481193e-18
265768_at 4.80834809481193e-18
259034_at 4.80834809481193e-18
260548_at 9.89145893789882e-17
245657_at 4.94572946894941e-17
265305_at 4.94572946894941e-17
256902_s_at 4.94572946894941e-17
266892_at 3.57191572757457e-17
265339_at 4.80834809481193e-18
248232_at 9.34193344134889e-17
260629_at 2.74762748274967e-17
249347_at 9.61669618962385e-18
246194_at 6.59430595859921e-17
254574_at 6.18216183618676e-18
257044_at 4.94572946894941e-17
265722_at 2.06072061206225e-17
263330_at 1.23643236723735e-17
264636_at 4.80834809481193e-18
258027_at 1.6485764896498e-16
246371_at 2.41791218481971e-16
258932_at 4.80834809481193e-18
245928_s_at 4.80834809481193e-18
247340_at 7.14383145514915e-17
247814_at 4.80834809481193e-18
257912_at 7.69335695169908e-17
255785_at 1.92333923792477e-17
253722_at 2.74762748274967e-17
256235_at 5.49525496549935e-17
267214_at 2.47286473447471e-17
261036_at 3.02239023102464e-17
260616_at 5.49525496549935e-17
245513_at 3.02239023102464e-17
253079_s_at 9.16333765497016e-16
244943_at 3.57191572757457e-17
264306_at 1.6578634705415e-13
250863_at 1.78595786378729e-17
247434_at 3.57191572757457e-17
245333_at 4.80834809481193e-18
247107_at 6.86906870687418e-18
257191_at 1.6485764896498e-17
247632_at 2.74762748274967e-17
260946_at 4.80834809481193e-18
249753_at 1.31886119171984e-16
245991_at 9.61669618962385e-16
253522_at 1.23643236723735e-17
263502_s_at 4.94572946894941e-17
261895_at 1.10303505294986e-14
254388_at 1.23643236723735e-17
264045_at 2.5278172841297e-16
256225_at 1.23643236723735e-17
254357_at 4.12144122412451e-17
263938_at 1.04409844344488e-16
263333_at 7.5559755775616e-18
252027_at 8.84736049445395e-16
257334_at 4.12144122412451e-17
261572_at 6.86906870687418e-17
256986_at 8.24288244824902e-16
247295_at 3.57191572757457e-17
253502_at 4.80834809481193e-18
254157_at 1.23643236723735e-17
253322_at 4.24233683336549e-15
250409_at 3.29715297929961e-17
245873_at 3.18724787998962e-16
267500_s_at 2.03324433723476e-16
247713_at 1.37381374137484e-17
248878_at 1.51119511551232e-17
255926_at 1.03860318847938e-15
253900_at 1.37381374137484e-17
264344_at 7.69335695169908e-17
246611_at 7.14383145514915e-17
263912_at 1.61560495985681e-15
247418_at 6.59430595859921e-17
247783_at 1.23643236723735e-17
264751_at 6.18216183618676e-18
262574_at 4.39620397239948e-17
257062_at 6.18216183618676e-18
244951_s_at 1.23643236723735e-17
254409_at 4.67096672067444e-17
261821_at 6.18216183618676e-18
247280_at 8.24288244824902e-18
247013_at 4.80834809481193e-18
254328_at 5.19425237476412e-14
264342_at 1.67605128165858e-05
267151_at 4.80834809481193e-18
251855_at 2.06072061206225e-17
254125_at 7.5559755775616e-18
248756_at 4.80834809481193e-18
262277_at 3.23120991971361e-14
246597_at 4.80834809481193e-18
250110_at 1.37381374137484e-17
254770_at 4.80834809481193e-18
261754_at 4.80834809481193e-18
252415_at 4.80834809481193e-18
264200_at 1.14026540534111e-16
258788_at 4.80834809481193e-18
254874_at 1.37381374137484e-17
259766_at 4.80834809481193e-18
245334_at 5.0099442041501e-07
253951_at 1.02066969866222e-11
252712_at 4.80834809481193e-18
248461_s_at 4.80834809481193e-18
255637_at 6.23148174950212e-14
258616_at 7.5559755775616e-18
256548_at 1.37381374137484e-17
250842_at 6.30668980895994e-12
254102_at 6.18216183618676e-18
249187_at 4.80834809481193e-18
258239_at 1.23155697703196e-11
251746_at 4.80834809481193e-18
251150_at 4.80834809481193e-18
245318_at 1.88627269908403e-10
254746_at 1.37381374137484e-17
265057_at 4.80834809481193e-18
246888_at 4.80834809481193e-18
252906_at 4.80834809481193e-18
263628_at 1.81551222423254e-10
249136_at 4.80834809481193e-18
249677_at 2.02476978033242e-09
250682_x_at 2.5672929290971e-06
256096_at 1.23260052594991e-11
250437_at 1.86602824848182e-10
259786_at 9.96471068658893e-13
256020_at 2.05867637721509e-11
259839_at 6.18216183618676e-18
