name transitivity
255383_at 0.880512091038407
254017_at 0.778010033444816
256470_at 0.787510766580534
255167_at 0.803330689928628
262122_at 0.729741980474198
265551_at 0.708026960784314
254916_at 0.750377993464371
263198_at 0.810968178740691
246688_at 0.71803953315793
249896_at 0.874269005847953
246878_at 0.751821132347638
264021_at 0.716210386593662
266936_at 0.793478260869565
247728_at 0.798465357707064
250067_at 0.776318407960199
266066_at 0.884373690825304
251606_at 0.755589691073562
261047_at 0.708732017397123
265491_s_at 0.750816184292579
263816_at 0.887640449438202
254868_at 0.77102615694165
245591_at 0.776165191740413
263818_at 0.730389226820435
262097_at 0.786411871644189
263316_s_at 0.69625486381323
248918_at 0.87375415282392
257119_at 0.787902869757174
246456_at 0.892717086834734
253936_at 0.755128205128205
264794_at 0.923186344238976
251268_at 0.777006744376437
266381_at 0.882236842105263
267295_at 0.755061518278197
249263_at 0.808509610740848
248662_at 0.748014567153701
260909_at 0.812713602187286
250121_at 0.778811232172912
246872_at 0.763935340022297
249141_at 0.775119047619048
255102_s_at 0.866666666666667
252063_at 0.812275257376484
247088_at 0.763080609011516
247704_at 0.697359888837425
257942_at 0.816511501896458
250583_at 0.79557367501456
251792_at 0.753161232981861
245931_at 0.7231813227383
255126_at 0.704091372897535
251350_at 0.823116883116883
263056_at 0.80910346484117
261912_s_at 0.859673337934208
246381_at 0.84487012987013
254537_at 0.873740224139321
248887_at 0.878787878787879
251027_at 0.785555292446128
255234_at 0.824400330851944
257872_at 0.839797414367586
263615_at 0.711439954467843
255252_at 0.699111071204094
249402_at 0.850378787878788
267395_at 0.729500320307495
253682_at 0.787173352962827
266681_at 0.790580008227067
257438_at 0.796981264534246
256550_at 0.809508015478165
260694_at 0.759769642122583
266339_s_at 0.764805025664598
255747_s_at 0.814327253502511
258169_at 0.75
250048_s_at 0.935438596491228
263043_at 0.722380319989882
263858_at 0.74918125352908
263188_at 0.808369659982563
265568_s_at 0.734106300748147
261778_at 0.769288688103464
255612_at 0.779207844939861
251540_at 0.866577181208054
263453_at 0.717438194790111
249981_at 0.801752047229099
256604_at 0.731489984015237
252356_at 0.82032667876588
263468_at 0.712285539215686
256708_at 0.776918354818907
257796_at 0.779911247653183
265621_at 0.689509160041479
252702_at 0.789920940261278
246915_at 0.915492957746479
250551_at 0.754818849159365
265600_at 0.766968325791855
264867_at 0.827203978037916
245135_at 0.855771455008096
255608_at 0.739591357617109
261284_at 0.776125860373648
256531_at 0.763266048372431
263969_at 0.753465943339361
261567_at 0.361207897793264
258199_at 0.782738095238095
246692_at 0.754960317460317
248365_at 0.820035460992908
254908_at 0.804794745484401
255391_at 0.85539621253907
266753_at 0.796870245598783
267131_at 0.868253968253968
257492_at 0.85237815619495
266937_at 0.774722222222222
246698_at 0.839109608340378
262012_s_at 0.766145619086796
265971_at 0.836409204830257
265956_at 0.822783323546682
251587_at 0.808266740148801
247661_at 0.892803970223325
261217_at 0.843669250645995
249586_at 0.73269092280786
245998_at 0.5
253683_at 0.851748251748252
265969_at 0.787786180462033
245257_at 0.73378718576038
258278_at 0.778101339545719
256495_at 0.843036978756884
262547_at 0.755448574414092
250838_at 0.864935517601952
248325_at 0.80010624939631
264714_at 0.877984084880637
258711_at 0.824506749740395
264081_at 0.824358974358974
252458_at 0.809389803480137
248355_at 0.75188445046265
257289_at 0.870597870597871
257779_at 0.76739635563165
246176_at 0.877567051958254
256670_at 0.725701012112162
260447_at 0.755061518278197
256473_at 0.746059972105997
255275_at 0.737448380786786
254518_at 0.749938469111494
263229_s_at 0.428571428571429
258019_at 0.897735072065889
256006_at 0.801756108202443
248194_at 0.810156651258346
254774_at 0.830702356440174
254316_at 0.744812658605762
265714_at 0.861061419200954
257781_at 0.949248120300752
249349_at 0.802652143026285
263295_at 0.461538461538462
264740_at 0.777440054035799
256667_at 0.818181818181818
254338_s_at 0.771656413761677
253902_at 0.809515510630882
253315_at 0.768219619064652
267329_at 0.706819750298011
266794_at 0.811730752907224
245103_at 0.884742560226736
250046_at 0.84633431085044
252111_at 0.856483095155106
249696_at 0.864701064701065
258763_s_at 0.854816824966079
259578_at 0.774595267745953
248356_at 0.858350951374207
267107_at 0.796217817270449
260765_at 0.333333333333333
249413_at 0.827995034140286
245447_at 0.847914905607213
252260_at 0.773441603038016
266274_at 0.729891507669285
246637_at 0.879310344827586
249371_at 0.857490326147043
255291_at 0.820922998793881
255454_at 0.844217151848938
260121_at 0.841925465838509
266250_at 0.926854754440961
245504_at 0.758333333333333
252071_at 0.798772937070809
253845_at 0.895454545454546
257466_at 0.666666666666667
264503_at 0.854700854700855
255099_at 0.831710362047441
249603_at 0.797605123920913
258659_at 0.842076856649395
263968_s_at 0.83429242513212
245554_at 0.86096256684492
265690_at 0
256886_at 0.797265892002734
264216_at 0.870445344129555
265498_at 0.787799564270153
257605_at 0.85539621253907
245907_at 0.887566742944317
256080_at 0.806957404938742
263123_at 0
253621_at 0.831451362270797
245923_at 0.821637426900585
245801_at 0.754789272030651
262817_at 0.887254901960784
246251_at 0.799356457242583
258307_x_at 0.841404886561955
249617_at 0.767741935483871
260668_at 0.3
255470_at 0.873158551810237
264923_s_at 0
264912_at 0.333333333333333
245609_at 0.862271062271062
248240_at 0.788139492086861
257508_at 0.831238990017616
254768_at 0.89078087375301
261680_at 0.789780930261754
262779_at 0.392857142857143
266487_at 0.844632276054374
255315_at 0.811193861430828
256758_at 0.784353741496599
266543_at 0.847125097125097
258446_at 0.889474433841333
265705_at 0.685714285714286
263357_s_at 0.853804347826087
246834_at 0.812416851441242
259127_at 0.947278911564626
254212_at 0.788994328097731
265851_at 0.810986964618249
263932_at 0.80552999631947
259879_at 0.561904761904762
267024_s_at 0.330882352941176
261779_at 0.776899696048632
261574_at 1
260012_at 0.4
267038_at 0.4
265124_at 0.887141073657927
262835_at 0.800103184653628
250142_at 0.5
266859_at 0.787330316742081
252580_at 0.888965995836225
250508_at 0.787912087912088
266267_at 0.67965367965368
261045_at 0.866666666666667
249009_at 0.439393939393939
259208_at 0.738546464610949
265828_at 0.87012987012987
257133_at 0.857142857142857
246105_at 0.843353557639272
264809_at 0.392857142857143
264647_at 0.422222222222222
249511_at 0.703381642512077
256700_at 0.819146005509642
250172_at 0.494505494505495
245151_at 0.472222222222222
249132_at 0.803787245892509
252520_at 0
257153_at 0.742690058479532
254216_at 0.5
258013_at 0.7919982906896
254522_at 0.536666666666667
263081_at 0.868013468013468
265833_at 0.820761128100578
255173_at 0.842105263157895
257437_s_at 0.935960591133005
248867_at 0.575163398692811
250479_at 0.666666666666667
260119_at 0.86046511627907
264559_at 0.915433403805497
258487_at 0.531746031746032
253874_at 0.417582417582418
260920_at 0.806734006734007
262404_at 1
267164_at 0.895680282104026
249468_at 0
257027_at 0.779917822290704
254436_at 0.967032967032967
246540_at 0
245696_at 0.81116669541717
259027_at 0.881895594224361
266191_at 0.516483516483517
248551_at 0.535714285714286
265632_at 0.876590330788804
250069_at 0.831587610354631
266387_at 0.953242835595777
246869_at 0.796275605214153
249097_at 0
247204_at 0.744927536231884
260869_at 0.597826086956522
258645_s_at 0.788359788359788
251438_s_at 0
260318_at 0.886400519311912
254897_at 0.856025039123631
255489_at 0.883746760459089
258930_at 0.637426900584795
256349_at 0.403508771929825
265854_at 0.883211678832117
267042_at 0.851916757940854
267457_at 0
250348_at 0.764705882352941
259120_at 0.868544600938967
249384_at 0.492063492063492
261590_at 0.444444444444444
253298_at 0.527065527065527
260558_at 0.333333333333333
253629_at 0
257922_at 0
249194_at 0.784055867948485
256266_at 0
252862_at 0.870759675107501
253998_at 0.415126050420168
253957_at 0.398692810457516
252746_at 0.589473684210526
261569_at 1
264706_at 0.878389261744966
261826_at 0.4
255807_at 0.955555555555555
251977_at 0.881189914746962
260623_at 0.2
252882_at 0
261985_at 0.772321428571429
246991_at 0.502463054187192
260603_at 0.19047619047619
249227_at 0.41025641025641
265049_at 0.340659340659341
246149_at 0
251226_at 0.460144927536232
267178_at 0.333333333333333
264640_at 1
260495_at 1
251480_at 0
266719_at 0
254828_at 0
247477_at 0
250801_at 0.712121212121212
248311_at 0.333333333333333
247297_at 0
264846_at 0.501424501424501
248486_at 0.666666666666667
267384_at 0
250152_at 0.679738562091503
254564_at 0
253613_at 0.3
257057_at 0
250663_at 0.333333333333333
259276_at 0.425
262666_at 0.433333333333333
245003_at 0
265698_at 0
248844_s_at 0
248178_at 0
246390_at 0
262826_at 0
253515_at 0.533333333333333
261150_at 0.5
255632_at 0.430830039525692
256289_s_at 0
255591_at 0.2
247634_at 0.333333333333333
264567_s_at 0.468421052631579
258879_at 1
258586_s_at 0.352941176470588
247755_at 0
245226_at 0.80952380952381
261099_at 0.547692307692308
254820_s_at 0.483516483516484
254044_at 0.467391304347826
260557_at 0
246652_at 0.602564102564103
257041_at 0.414285714285714
262427_s_at 0.380952380952381
264953_at 0.91025641025641
248636_at 0.558823529411765
263552_x_at 0.833333333333333
260553_at 0.2
261562_at 0.384615384615385
249732_at 0
250683_x_at 0.510526315789474
250464_at 0.728571428571429
252214_at 0
267626_at 0
260150_at 0
251861_at 0
266168_at 0
258209_at 0
247933_at 0
253884_at 0.612590299277606
258139_at 0.63265000748167
250351_at 0.627205938044384
262148_at 0.638635343408649
252515_at 0.604609563123495
251635_at 0.608255133958928
255811_at 0.63161737860533
250296_at 0.616283315078496
247691_at 0.643276488677663
266590_at 0.593023255813954
266690_at 0.665998605785988
254839_at 0.68423126169605
250624_at 0.544466959360576
254414_at 0.675180598555212
260978_at 0.605059159526724
255891_at 0.571454880294659
249575_at 0.620885093167702
247264_at 0.624870631319163
257035_at 0.58656330749354
265675_at 0.604747162022704
263374_at 0.599942971200456
254403_at 0.627412838545563
255576_at 0.574480519480519
258695_at 0.719624101713654
267263_at 0.720564422854499
263320_at 0.5783501566307
262911_s_at 0.590603575749429
258133_at 0.825581395348837
247128_at 0.599712186624252
247792_at 0.532114673858755
264741_at 0.682513661202186
254101_at 0.589129686962504
265197_at 0.572875092387288
245904_at 0.535797535797536
245903_at 0.706130268199234
256603_at 0.902403846153846
248434_at 0.629856850715746
250199_at 0.596043248217161
264082_at 0.718507751937985
265872_at 0.488636363636364
263406_at 0.714268937169701
259913_at 0.599668133612294
258984_at 0.457894736842105
247509_at 0.658605664488017
256779_at 0.738971807628524
266098_at 0.585103592971414
264594_at 0.647619047619048
249917_at 0.85219298245614
251130_at 0.677969094922737
248759_at 0.769847634322374
262967_at 0.634015211119853
256245_at 0.743336794738664
245769_at 0.619124300283721
262947_at 0.484480431848853
256145_at 0.595513881228167
245243_at 0.631033223804308
255550_at 0.604582409460458
266532_at 0.568437083571293
265151_at 0.848974008207934
247851_at 0.666199158485273
260456_at 0.665634674922601
246874_at 0.61049519586105
267238_at 0.678114478114478
262357_at 0.712593703148426
263164_at 0.682190551004377
245352_at 0.534135726914185
250909_at 0.605519671168526
263881_at 0.762068965517241
260248_at 0.702447402318592
263931_at 0.501455767077268
251509_at 0.781175346392738
249626_at 0.57156862745098
263258_at 0.647326732673267
254042_at 0.638400145111555
254263_at 0.704383282364934
247459_at 0.298029556650246
266670_at 0.757802746566791
246781_at 0.663095792578792
251381_at 0.577540106951872
250053_at 0.43185988323603
259008_at 0.523809523809524
259661_at 0.448739495798319
254060_at 0.822769953051643
248657_at 0.807017543859649
260917_at 0.580163426317272
250781_at 0.549450549450549
264758_at 0.618287978313002
250332_at 0.722610722610723
263127_at 0.772767462422635
257196_at 0.724238026124819
250910_at 0.515151515151515
266613_at 0.405228758169935
254336_at 0.762284574846888
254823_at 0.702602952602953
264968_at 0.661103047895501
253550_at 0.690537084398977
246302_at 0.623985187295257
259618_at 0.51931008623922
252414_at 0.4
260391_at 0.539282735613011
254234_at 0.760683760683761
246554_at 0.566496163682864
265430_at 0.649602010892333
246864_at 0.6
252572_at 0.625925925925926
255578_at 0.285714285714286
259399_at 0.617671076269802
254551_at 0.633333333333333
266756_at 0.826956025128498
247717_at 0.476923076923077
264458_at 0.470839260312945
248332_at 0.692547092547093
249619_at 0.806736025392347
253052_at 0.54679802955665
253038_at 0.566728386269762
263128_at 0.458064516129032
262344_at 0.738775510204082
256430_at 0.355555555555556
245571_at 0.776271186440678
249860_at 0.686930693069307
249937_at 0.659619450317125
249053_at 0.797952423968684
258362_at 0.434782608695652
253776_at 0.647395362842517
247154_at 0.657534246575342
248017_at 0.422924901185771
260025_at 0.559869823813265
263897_at 0.532005689900427
254402_at 0.783021223470662
246000_at 0.516666666666667
246214_at 0.670588235294118
246612_at 0.587692307692308
249372_at 0.285714285714286
249126_at 0.565656565656566
267036_at 0.494505494505495
265448_at 0.554022988505747
258939_at 0.620295091839807
266319_s_at 0.363636363636364
259150_at 0.807692307692308
246389_at 0.604238410596026
261655_at 0.61025641025641
261838_at 0.601031991744066
267493_at 0.66047347917291
266155_at 0.352439024390244
257186_at 0.518203967977724
245659_at 0.524064171122995
255900_at 0.464296209227152
245228_at 0.501010101010101
257224_at 0.514942528735632
251975_at 0.760802469135802
256183_at 0.528138528138528
252234_at 0.581196581196581
260444_at 0.556451612903226
253999_at 0.739905498281787
253540_at 0.81991165477404
245627_at 0.67986230636833
266037_at 0.624675324675325
261768_at 0.561146051712089
260400_at 0.570240589094141
247863_at 0.333333333333333
245749_at 1
261866_at 0.363499245852187
261077_at 0.767076167076167
245734_at 0.699350649350649
259058_at 0.652491408934708
264940_at 0.871062271062271
263065_at 0.288888888888889
264894_at 0.5
264255_at 0.748978549540347
256861_at 0.604651162790698
247992_at 0
246727_at 0.537611868096428
254389_s_at 0.517786561264822
262607_at 0.747957099080695
265729_at 0.527272727272727
247447_at 0.875496031746032
248985_at 0.6
265244_at 0.307692307692308
258366_at 0.285714285714286
253453_at 0.65546218487395
262644_at 0.378461538461538
252395_at 0.65359477124183
249147_at 0.674509803921569
263490_at 0.684569479965899
257814_at 0.733516483516484
263594_at 0
262373_at 0.489177489177489
245703_at 0.772486772486773
267168_at 0.647783897193811
264814_at 0.566532258064516
251078_at 0.850174216027874
255644_at 0.688342822894816
265366_at 0.619047619047619
255590_at 0.444444444444444
254878_at 0.69002050580998
247194_at 0.476190476190476
265615_at 0.533333333333333
267181_at 0.587891538101917
265460_at 0.492647058823529
255832_at 0.628458498023715
258385_at 0.666666666666667
265214_at 0.532692307692308
264217_at 0.527469135802469
258091_at 0.515966386554622
263988_at 0.752631578947368
258811_at 0.474474474474474
260841_at 0.739750445632799
254153_at 0.504761904761905
258880_at 0.428571428571429
263179_at 0.64018691588785
249376_at 0.676184926184926
248236_at 0.603843947217441
255941_at 0.866666666666667
249784_at 0.428571428571429
257946_at 0.474358974358974
256255_at 0.465656565656566
255521_at 0.413008989952406
247800_at 0.533333333333333
265118_at 0.333333333333333
253519_at 0.878787878787879
267628_at 0
264652_at 0.527472527472527
246018_at 0.628571428571429
245463_at 0.78021978021978
255587_at 1
265989_at 0.615320910973085
262736_at 0.5
262831_at 0.862611073137389
262307_at 0.695934472080711
246212_at 0.645821157218001
249239_at 0.515853658536585
255934_at 0.627586206896552
267534_at 0.774891774891775
261610_at 0.594736842105263
252927_at 0.333333333333333
254777_at 1
245385_at 0.388888888888889
247888_at 0.792401628222524
259921_at 0.66966366966367
263876_at 0.3
251360_at 0.333333333333333
267616_at 0.767128712871287
257129_at 0.435897435897436
248040_at 0.651785714285714
251555_at 0.73666371942234
265817_at 0.768617021276596
250666_at 0.575843896880786
265725_at 0.357142857142857
253866_at 0.562003968253968
250650_at 0
258347_at 0.594736842105263
265561_s_at 0.553333333333333
267612_at 0.6
251987_at 1
262888_at 0.464052287581699
252419_at 0.408333333333333
247655_at 0.39323467230444
245800_at 0.594303797468354
262049_at 0.8
246241_at 0.682739343116702
250162_at 0.66556319497496
248337_at 0.666666666666667
248821_at 0.742857142857143
253987_at 0
250360_at 0.742441209406495
253386_at 0.666666666666667
250702_at 0.535714285714286
253806_at 0
246260_at 0.644504748982361
253326_at 0.366013071895425
260639_at 0.853164556962025
257102_at 0.731468023255814
248248_at 0.757352941176471
264872_at 0
246833_at 0.72588480222068
252606_at 0.593406593406593
260263_at 0.715686274509804
253293_at 0.726588376994881
250028_at 0.345588235294118
250881_at 0.333333333333333
249217_at 0.666666666666667
262286_at 0
254269_at 1
264375_at 0.687138561184363
253666_at 0.622315453001698
249454_at 0.56980056980057
248735_at 0.617889740781307
253043_at 0.666666666666667
249978_at 0.6
266743_at 0.495032144944477
247136_at 0.595588235294118
266806_at 0.6
260287_at 0.333333333333333
260900_s_at 0.485221674876847
255794_at 0
260783_at 0
267646_at 0.460144927536232
245528_at 0.666666666666667
256681_at 0.333333333333333
258906_at 0.533892382948987
264211_at 0
248011_at 0.785714285714286
256818_at 0.533333333333333
266165_at 0
262181_at 0.688888888888889
264663_at 0.4
263083_at 0.612307692307692
257874_at 0.872727272727273
257209_at 0.712121212121212
266849_at 0.711849957374254
249309_at 1
244960_at 0
253872_at 0.649122807017544
249490_s_at 0
246395_at 0.88135593220339
246001_at 0.652709359605911
262801_at 0
259445_at 0.166666666666667
261863_at 0.780555555555556
250208_at 0.4
262844_at 0.5
253373_at 0.385281385281385
264204_at 0.2
251584_at 0.778436657681941
265943_at 0.633411580594679
266150_s_at 0
247835_at 0.411255411255411
259214_at 1
248558_at 0.642857142857143
247519_at 0.604912280701754
266175_at 0.6
264687_at 0.415384615384615
256981_at 0.38768115942029
263157_at 0.285714285714286
260881_at 0.723855092276145
256913_at 0.765217391304348
249979_s_at 0.648648648648649
259923_at 0.814084507042253
267008_at 0.666666666666667
258791_at 0
246215_at 0
258218_at 1
250550_at 0.575641025641026
251181_at 0.4
254766_at 0.468537414965986
260024_at 0.466666666666667
261114_at 0.555555555555556
254059_at 0.639542483660131
263841_at 0.466666666666667
250304_at 0
246858_at 0.5
253344_at 0.466666666666667
255883_at 0.763636363636364
245676_at 0.733333333333333
252570_at 0.464576074332172
252073_at 0
248879_at 0.244444444444444
248495_at 0.551282051282051
259975_at 0.566666666666667
249983_at 0
263433_at 1
251790_at 0.428571428571429
257216_at 0.7
265991_at 0.333333333333333
267266_at 0.333333333333333
265544_at 0.461538461538462
256598_at 0.6
265170_at 0.555555555555556
247345_at 1
266231_at 0.62322695035461
264893_at 1
251293_at 0
255812_at 0.416666666666667
252958_at 0.466666666666667
259129_at 0
248622_at 0.1
267497_at 0
258975_at 0.333333333333333
259550_at 0.529411764705882
253099_s_at 0.266666666666667
258887_at 0.437908496732026
245275_at 0
257635_at 0
259133_at 0.472527472527473
264866_at 0.333333333333333
255430_at 1
252095_at 1
266364_at 0
248763_at 0.654545454545455
253571_at 0.412307692307692
251304_at 0.666666666666667
245244_at 0.608695652173913
258064_at 0
250455_at 0.522058823529412
246531_at 0.58974358974359
248961_at 0.2
267261_at 0
266181_at 0.19047619047619
258468_at 0.545454545454545
256497_at 0.333333333333333
250633_at 0.166666666666667
252537_at 0
265611_at 0.19047619047619
252014_at 0.428571428571429
252502_at 0.418181818181818
245155_at 0.333333333333333
259640_at 0.2
248619_at 0
249867_at 0.333333333333333
248043_s_at 0
245254_at 0.433823529411765
245265_at 0.533333333333333
260429_at 0
246108_at 0
255298_at 0.393333333333333
259526_at 0.555555555555556
258338_at 0
262456_at 0.444444444444444
261223_at 0
252870_at 0.457516339869281
255962_at 0.415204678362573
256942_at 0.2
263706_s_at 0.604395604395604
255856_at 0.479569892473118
256577_at 0.666666666666667
255842_at 0
252178_at 0.284584980237154
254862_at 0.299145299145299
245874_at 0
256774_at 0
252618_at 0.2
246011_at 0.571428571428571
261407_at 0.435435435435435
246487_at 0.522875816993464
265075_at 0.166666666666667
251524_at 0.304761904761905
263777_at 0
251733_at 1
258537_at 0.733333333333333
266326_at 0.733333333333333
253660_at 0.5
246687_at 0.698529411764706
260205_at 0
263477_at 0.376190476190476
267517_at 0.5
257021_at 0.438095238095238
260007_at 0.339181286549708
263421_at 0.555555555555556
259842_at 0.3
249232_at 0.464285714285714
264348_at 0.360294117647059
263482_at 1
255786_at 0
252954_at 0.323809523809524
245362_at 0.2
267515_at 0.447619047619048
262569_at 0.533333333333333
255773_at 0.414285714285714
259383_at 1
264843_at 0.75
256452_at 0.222222222222222
253814_at 0.5
254512_at 1
248028_at 0.332099907493062
245690_at 0.35042735042735
265724_at 0.317460317460317
255822_at 0.571428571428571
256527_at 0.653846153846154
253740_at 0.433823529411765
254644_at 0.333333333333333
252317_at 0.333333333333333
249071_at 0
267459_at 0.456439393939394
246633_at 0
253754_at 0.5
250968_at 0.513227513227513
247024_at 0
259853_at 0.5
263715_at 0.415384615384615
265121_at 0.6
258189_at 0
246601_at 0.422222222222222
264007_at 0.492753623188406
264521_at 0
261221_at 0.523809523809524
265066_at 0.235294117647059
256766_at 0.619047619047619
262838_at 0
263226_at 0
258851_at 0.492647058823529
249378_at 0.266666666666667
248784_at 0.446640316205534
261518_at 0.381818181818182
256332_at 1
252037_at 0
250217_at 0
258977_s_at 0.5
267209_at 0
265939_at 0.535714285714286
263498_at 0.523809523809524
260806_at 0
248190_at 0.1
253405_at 0
264240_at 0.364153627311522
249866_at 0.538461538461538
256057_at 0
258075_at 0
262705_at 0
265547_at 0.395604395604396
249919_at 0
254687_at 0.6
245555_at 0
247671_at 0.304409672830725
246596_at 0.571428571428571
251984_at 0.340659340659341
257735_at 0.538461538461538
263951_at 0
267123_at 0
247383_at 0.166666666666667
259391_s_at 0.351950354609929
257300_at 0.295238095238095
249813_at 0.666666666666667
248191_at 0.25
247304_at 0
250413_at 1
245346_at 0.4
252199_at 0.285714285714286
255450_at 0.6
254737_at 0.431578947368421
264343_at 0.455384615384615
248568_at 0
248469_at 0.399470899470899
267112_at 0.483516483516484
249325_at 0.551282051282051
259681_at 0
247444_at 0.476190476190476
263252_at 0.333333333333333
260037_at 0.6
247055_at 0.381818181818182
259596_at 0
252437_at 0
255732_at 0.367867867867868
251982_at 0.455882352941176
249932_at 1
265837_at 0.371794871794872
AFFX-r2-Ec-bioC-5_at 0
260745_at 0.444444444444444
264497_at 0
251586_at 0.380952380952381
259281_at 0.619047619047619
259185_at 0.327272727272727
249046_at 0.32034632034632
255852_at 0
253879_s_at 0
261949_at 0.441558441558442
246603_at 0.384615384615385
255895_at 0
253749_at 0.464285714285714
259789_at 0
260004_at 0
255694_at 0
259264_at 0.166666666666667
246346_at 0.373626373626374
251142_at 0.4
260831_at 0.389473684210526
255345_at 1
246523_at 0
263480_at 0.666666666666667
258895_at 0.313588850174216
252011_at 0.35672514619883
266989_at 0
249008_at 0.533333333333333
250269_at 0.53030303030303
254923_at 0
259858_at 0.6
245736_at 0
245598_at 0.527472527472527
246021_at 0.4
259180_at 0.253968253968254
251050_at 0.428571428571429
245925_at 0.533333333333333
249035_at 0.380952380952381
247246_at 0
253729_at 0.45
245671_at 0.2
257382_at 0.666666666666667
245343_at 1
259871_at 1
258003_at 0.463235294117647
247794_at 0.5
250942_at 1
245422_at 0
253050_at 0.428571428571429
246275_at 0.475935828877005
247549_at 0.288888888888889
267344_at 0.461988304093567
254609_at 0.398550724637681
254250_at 0.371428571428571
248527_at 0.423076923076923
262040_at 0.378461538461538
254543_at 0.523809523809524
247377_at 0.5
250471_at 0.515151515151515
256617_at 0.933333333333333
248732_at 0
265842_at 0.488888888888889
266395_at 0.361111111111111
248912_at 0.488172043010753
260941_at 0.666666666666667
265277_at 0.335265700483092
254371_at 0
255779_at 0.25974025974026
246573_at 0.666666666666667
266363_at 0
253278_at 0.455172413793103
255604_at 0
261913_at 0.666666666666667
253971_at 0.666666666666667
261598_at 0.166666666666667
255377_at 0.2
252711_at 0.4
263979_at 0.443076923076923
253736_at 0.532608695652174
264271_at 0
247059_at 0.25
249876_at 0.324137931034483
253753_at 0.38562091503268
266222_at 0
266403_at 0.263736263736264
245624_at 0.523809523809524
260948_at 0.678571428571429
249152_s_at 0.166666666666667
249288_at 0.276190476190476
251705_at 0.7
260221_at 0
263174_at 0.666666666666667
251665_at 1
254221_at 0.284210526315789
253255_at 0.464387464387464
249061_at 0.533333333333333
266223_at 0.577777777777778
264577_at 0.166666666666667
248404_at 0.1
251306_at 0.4
251298_at 1
261308_at 0.4
266790_at 0.391666666666667
261927_at 0
267256_s_at 0.382113821138211
257974_at 0.527777777777778
248807_at 0.420289855072464
265091_s_at 0.367965367965368
261191_at 0
257774_at 0
266965_at 0
259348_at 0.333333333333333
265377_at 0.363636363636364
249911_at 0
265586_at 0.476190476190476
254327_at 0.5
267076_at 0.714285714285714
264037_at 0.429885057471264
248185_at 0.342105263157895
252692_at 0
250598_at 0.327272727272727
264802_at 0.418181818181818
251395_at 0
246987_at 0
245672_at 0
245392_at 0
262488_at 0
249383_at 0
261717_at 0
254043_at 0.69281045751634
266764_at 0.2
261247_at 0
248263_at 0
254474_at 0.5
249576_at 0.575757575757576
252863_at 0.444444444444444
263998_at 1
249918_at 0
250141_at 0
255064_at 0
256937_at 0.666666666666667
260035_at 1
267307_at 1
260472_at 1
253667_at 0
267077_at 0
254321_at 0
260582_at 0.622222222222222
262744_at 0
254175_at 0
262349_at 0.352941176470588
264565_at 0
250149_at 0
267121_at 0.777777777777778
253172_at 0
261926_at 0.439393939393939
246310_at 0
260403_at 1
266362_at 0
253024_at 0.636363636363636
247765_at 0.444444444444444
266474_at 0
265471_at 0
260234_at 0.423076923076923
249045_at 0
248764_at 0.333333333333333
258145_at 0
265334_at 0.333333333333333
266708_at 0.666666666666667
254223_at 0
259403_at 0
259364_at 0
261648_at 0
260637_at 0
263851_at 0
251301_at 0
258418_at 0
256569_at 0
250155_at 0
264937_at 0
259080_at 0
251380_at 0
256122_at 0
253207_at 0
248163_at 0.166666666666667
257636_at 0
261576_at 0.666666666666667
249996_at 0
250971_at 0.666666666666667
245600_at 0
250327_at 1
252293_at 0
249862_at 0
247252_at 0
262750_at 0.5
247878_at 0
247921_at 0
262399_at 0
249923_at 0
263765_at 0
265333_at 0.1
247679_at 0
260170_at 0
246114_at 0
251358_at 0
247812_at 0
263914_at 0.430769230769231
267523_at 0.2
267524_at 0.333333333333333
261211_at 0
245768_at 0
262388_at 0
247474_at 0
267356_at 0.428571428571429
248613_at 0.5
260309_at 0
262875_at 0
253545_at 0.6
255957_at 0
251516_s_at 0.43956043956044
264911_at 0.363333333333333
261618_at 0.6
261373_at 0.419117647058824
255035_at 0
256721_at 0
253048_at 0.285714285714286
256228_at 0.464285714285714
265573_at 0
254280_at 0.642857142857143
248566_s_at 0
262247_at 0.359683794466403
262451_at 0.266666666666667
265869_at 0.433823529411765
260685_at 0.32
261016_at 0
258723_at 0
246434_at 0.488888888888889
262160_at 0
267001_at 0.607142857142857
256706_at 0.438095238095238
260955_at 0
257666_at 0.448717948717949
264340_at 0.214285714285714
258633_at 0.333333333333333
247964_at 0.333333333333333
258264_at 0
266268_at 0.892857142857143
266187_at 0.5
246549_at 0
247741_at 0.571428571428571
258148_s_at 0.25
248773_at 0
261084_at 0.423076923076923
259421_at 0
248309_at 0
265768_at 0
259034_at 0
260548_at 0.581818181818182
245657_at 0.238095238095238
265305_at 0.285714285714286
256902_s_at 0.785714285714286
266892_at 0.1
265339_at 0
248232_at 0.538461538461538
260629_at 0.5
249347_at 0
246194_at 0.361111111111111
254574_at 0
257044_at 0.607142857142857
265722_at 0.666666666666667
263330_at 0
264636_at 0
258027_at 0.380116959064327
246371_at 0.314814814814815
258932_at 0
245928_s_at 0
247340_at 0.533333333333333
247814_at 0
257912_at 0.488888888888889
255785_at 0.666666666666667
253722_at 0.333333333333333
256235_at 0.25
267214_at 0.166666666666667
261036_at 0.333333333333333
260616_at 0.133333333333333
245513_at 0.166666666666667
253079_s_at 0
244943_at 0.4
264306_at 0.138888888888889
250863_at 0
247434_at 0.4
245333_at 0
247107_at 0
257191_at 1
247632_at 0.333333333333333
260946_at 0
249753_at 0.583333333333333
